database_gabime_spdlog,23189,7
database_ggerganov_whisper.cpp,143665,0
database_git_git,292134,1
database_fukuchi_libqrencode,11780,4
database_giltene_wrk2,65188,3
database_gigablast_open-source-search-engine,389903,2
database_gflags_gflags,4379,0
database_geany_geany,236530,4
database_gildor2_UEViewer,210236,1
database_git-for-windows_git,301755,1
database_Frommi_miniz_oxide,13234,0
database_ggerganov_llama.cpp,135613,0
database_ggreer_the_silver_searcher,5085,0
database_Genymobile_scrcpy,18795,0
database_gnea_grbl,6034,0
database_glfw_glfw,70181,1
database_Gnucash_gnucash,287640,4
database_gnuradio_gnuradio,205023,2
database_gojue_ecapture,198,2
database_godotengine_godot,2300944,213
database_google_benchmark,12621,0
database_GoogleChromeLabs_webm-wasm,356,0
database_google_bloaty,645909,0
database_google_draco,527008,0
database_google_cpu_features,8815,1
database_google_guetzli,8029,0
database_google_googletest,54850,0
database_google_flatbuffers,86205,2
database_google_ios-webkit-debug-proxy,7541,0
database_google_libphonenumber,24523,0
database_google_nsjail,23449,0
database_google-deepmind_labmaze,2247,0
database_google_re2,28356,0
database_google_leveldb,87048,0
database_google_robotstxt,1436,0
database_google_oboe,45007,0
database_google-deepmind_mujoco,93994,5
database_google_glog,6856,0
database_google_orbit,482080,4
database_google_sentencepiece,61020,0
database_google_snappy,70634,0
database_google_zopfli,10506,0
database_GothenburgBitFactory_taskwarrior,50279,4
database_gosu_gosu,89793,2
database_gozfree_gear-lib,106406,0
database_grafana_pyroscope,1997,0
database_GrahamDumpleton_mod_wsgi,15404,0
database_greatscottgadgets_ubertooth,27454,0
database_gperftools_gperftools,84230,2
database_gqrx-sdr_gqrx,26206,0
database_grpc_grpc,3799657,9
database_g-truc_glm,64669,0
database_gpac_gpac,657790,1
database_greenbone_openvas-scanner,347,0
database_Groestlcoin_groestlcoin,233771,0
database_grbl_grbl,4438,0
database_h2o_h2o,258398,6
database_greenplum-db_gpdb,1425764,30
database_griddb_griddb,502767,222
database_guillaumechereau_goxel,166546,1
database_guillaumeblanc_ozz-animation,107199,4
database_grame-cncm_faust,417912,0
database_guanzhi_GmSSL,78226,0
database_haad_proxychains,1522,0
database_hacksysteam_HackSysExtremeVulnerableDriver,5834,0
database_Haivision_srt,44349,0
database_hajimes_mmh3,7625,0
database_hannorein_rebound,29569,0
database_HardySimpson_zlog,7811,0
database_heitzmann_gdstk,33166,0
database_harfbuzz_harfbuzz,128633,8
database_hathach_tinyusb,777,0
database_hashcat_hashcat,268822,0
database_htop-dev_htop,0,1
database_hoffstadt_DearPyGui,817095,4
database_HIT-SCIR_pyltp,208568,2
database_huangz1990_annotated_redis_source,59010,0
database_hyperion-project_hyperion.ng,40884,7
database_hyprwm_Hyprland,32557,0
database_huangz1990_redis-3.0-annotated,69172,0
database_hrydgard_ppsspp,2491170,18
database_HumbleUI_JWM,10752,0
database_huihut_interview,2438,0
database_i3_i3,30335,3
database_hzeller_rpi-rgb-led-matrix,23314,0
database_Hopson97_MineCraft-One-Week-Challenge,47081,0
database_IanHarvey_bluepy,25708,0
database_idea4good_GuiLite,8489,0
database_icholy_ttygif,547,0
database_ICRAR_crc32c,888,0
database_ideawu_icomet,50978,0
database_idealvin_coost,41141,0
database_ideawu_ssdb,65191,0
database_ifduyue_python-xxhash,10845,0
database_intel_intel-cmt-cat,50796,0
database_indygreg_python-zstandard,8010,12
database_inspektor-gadget_inspektor-gadget,8170,0
database_ImageMagick_ImageMagick,15840,0
database_inotify-tools_inotify-tools,4326,0
database_IntelRealSense_librealsense,339822,3
database_introlab_rtabmap,228350,0
database_intel_pcm,29635,4
database_ireader_media-server,19979,0
database_ish-app_ish,190996,1
database_InteractiveComputerGraphics_PositionBasedDynamics,222348,0
database_IoLanguage_io,41560,2
database_intel_hyperscan,185751,2
database_irssi_irssi,64310,0
database_irungentoo_toxcore,31044,1
database_iovisor_bcc,153538,0
database_ioquake_ioq3,423562,32
database_ithewei_libhv,56581,0
database_jackaudio_jack2,72821,0
database_ivmai_bdwgc,505,2
database_JACoders_OpenJK,953668,19
database_jakogut_tinyvm,1193,0
database_JakubVojvoda_design-patterns-cpp,1567,0
database_jarro2783_cxxopts,17473,0
database_jedisct1_libsodium,0,0
database_jbeder_yaml-cpp,77766,0
database_jdah_minecraft-weekend,117691,2
database_jgaeddert_liquid-dsp,114120,0
database_joan2937_pigpio,18194,0
database_jgarff_rpi_ws281x,2582,0
database_jedisct1_dsvpn,1496,0
database_jemalloc_jemalloc,65207,4
database_joeferner_node-java,2819,0
database_JoeyDeVries_LearnOpenGL,124653,0
database_jarun_nnn,68,0
database_jmpews_Dobby,18288,0
database_JonathanSalwan_Triton,104008,0
database_jnwatson_py-lmdb,11920,0
database_jerryscript-project_jerryscript,122170,33
database_jonas_tig,19784,0
database_jonashaag_bjoern,5304,0
database_joncampbell123_dosbox-x,1418758,2034
database_jonls_redshift,4361,0
database_jorisvink_kore,28002,0
database_jpd002_Play-,570465,17
database_JoshMarler_react-juce,1099040,9
database_jperkin_node-rpio,2483,0
database_jqlang_jq,123836,0
database_json-c_json-c,9626,0
database_jsommers_pytricia,1784,0
database_jpmens_jo,1966,0
database_juce-framework_JUCE,637821,0
